Hämeenlinna,HL,1,,Sm2,NORTH,4,1,B2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,NORTH,4,2,B2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,NORTH,4,3,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,NORTH,4,4,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,SOUTH,4,1,B1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,SOUTH,4,2,A4,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,SOUTH,4,3,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm2,SOUTH,4,4,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,NORTH,4,1,B2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,NORTH,4,2,B2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,NORTH,4,3,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,NORTH,4,4,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,SOUTH,4,1,B1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,SOUTH,4,2,A4,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,SOUTH,4,3,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,,Sm4,SOUTH,4,4,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,2,IC,,NORTH,1,3,D1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,2,IC,,NORTH,1,4,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,2,IC,,NORTH,1,5,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,2,IC,,NORTH,1,6,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,2,IC,,NORTH,1,7,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,2,IC,,NORTH,1,8,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
